uuid,observed_on_string,updated_at,quality_grade,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,filepath
fefb5bc9-05c5-426d-82b9-b4ac0c40c4c0,Fri May 08 2015 17:14:39 GMT-0500 (CDT),2024-01-19 04:22:33 UTC,needs_id,http://www.inaturalist.org/observations/1466148,https://inaturalist-open-data.s3.amazonaws.com/photos/1817908/medium.jpg,,,"Found this around my yard, want to know the species ",2.0,0.0,"2001–2047 W Iowa St, Chicago, IL, US",,Hypholoma,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1466148_Fungi_Agaricales.jpg
4513d4b2-4041-4e0d-ac51-273c40638886,2015-05-15,2020-10-27 01:47:15 UTC,needs_id,http://www.inaturalist.org/observations/1492049,https://static.inaturalist.org/photos/1848856/medium.jpg,,,"in wood chips, cap fades",3.0,1.0,"Visitor Center, Great Swamp NWR, Harding NJ",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1492049_Fungi_Agaricales.jpg
c7b92cde-19c4-4b2c-a795-1b308065a3ae,2015-05-09 17:26:42,2024-08-29 16:45:01 UTC,needs_id,http://www.inaturalist.org/observations/1498344,https://static.inaturalist.org/photos/1855837/medium.jpg,,,"I know there are several species in this same photo...

If anyone can provide an ID for any of these, then I will add the photo again for each species.",1.0,0.0,"Cascade, Montana, United States",,Lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/1498344_Fungi_Lecanoromycetes.jpg
db61c1be-2260-4e7b-97ad-0a997ae9c46d,2013-09-19,2023-09-13 23:41:02 UTC,needs_id,http://www.inaturalist.org/observations/1509634,https://inaturalist-open-data.s3.amazonaws.com/photos/1870120/medium.jpg,,Mushroom,,2.0,0.0,"Division No. 15, CA-AB, CA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1509634_Fungi_Agaricomycetes.jpg
955e86e5-a31b-4e32-adb2-a94271734d21,Sat Jun 27 2015 14:23:18 GMT-0400 (EDT),2023-02-20 08:44:34 UTC,needs_id,http://www.inaturalist.org/observations/1699641,https://inaturalist-open-data.s3.amazonaws.com/photos/2056979/medium.jpg,,,,1.0,0.0,"Buncombe County, US-NC, US",,Fungi including Lichens,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1699641_Fungi_Agaricomycetes.jpg
b7f52f6b-f8aa-4a83-9c10-c6ba8f31ceba,2015-05-09,2023-06-26 05:17:38 UTC,needs_id,http://www.inaturalist.org/observations/1705021,https://inaturalist-open-data.s3.amazonaws.com/photos/2065162/medium.JPG,,,,1.0,0.0,Marojejy,,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1705021_Fungi_Agaricales.jpg
bbc0987f-92ae-4af8-8100-0af8aba06709,2012-07-15,2024-11-28 15:19:44 UTC,needs_id,http://conabio.inaturalist.org/observations/1734674,https://inaturalist-open-data.s3.amazonaws.com/photos/2102367/medium.JPG,,,,3.0,0.0,Reserva de la Biosfera El Triunfo,,"Setas, bejines y parientes",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1734674_Fungi_Agaricomycetes.jpg
11fb1d14-c61f-4cf4-84b1-0cad9d239f0f,Fri Jul 10 2015 08:34:50 GMT-0700 (PDT),2023-05-21 19:13:56 UTC,needs_id,http://www.inaturalist.org/observations/1742036,https://inaturalist-open-data.s3.amazonaws.com/photos/2112549/medium.jpg,,,"I'm only trying to use ""Ask A Lichenologist""
for unusual stuff...to me...",2.0,0.0,"US Highway 395, Coleville, CA, US",,"shield lichens, rim lichens, and allies",Lecanorales,"shield lichens, rim lichens, and allies",Fungi,48327.0,Lecanorales,inat_images/1742036_Fungi_Lecanorales.jpg
a0c6e1ff-9087-4beb-9a68-e366fa112ba7,Fri Jul 10 2015 13:10:43 GMT-0400 (EDT),2020-05-09 20:48:31 UTC,needs_id,http://www.inaturalist.org/observations/1754690,https://inaturalist-open-data.s3.amazonaws.com/photos/2130326/medium.jpg,,,,1.0,0.0,"Nimisila Reservoir, OH",,Fungi Including Lichens,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1754690_Fungi_Agaricomycetes.jpg
364f565a-d05a-44b1-bdae-62e95e956e2e,2015-06-07 20:50:43,2023-06-23 01:08:13 UTC,needs_id,http://www.inaturalist.org/observations/1775591,https://inaturalist-open-data.s3.amazonaws.com/photos/2148836/medium.JPG,,,Growing in sandy roadside soil.,1.0,0.0,"October Mountain State Forest, Berkshire County, Washington, Massachusetts, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1775591_Fungi_Agaricales.jpg
8d9348a3-f51b-4c60-baed-68f3ad0b28bc,Sat Jul 18 2015 18:32:42 GMT-0400 (EDT),2019-08-05 02:59:57 UTC,needs_id,http://www.inaturalist.org/observations/1778413,https://inaturalist-open-data.s3.amazonaws.com/photos/2152200/medium.jpg,,,,2.0,0.0,"West Virginia, US",,agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1778413_Fungi_Agaricomycetes.jpg
385bb956-1b3d-41e1-8801-6612072dcd5c,2015-07-04,2024-03-27 03:57:55 UTC,needs_id,http://www.inaturalist.org/observations/1782502,https://inaturalist-open-data.s3.amazonaws.com/photos/2157568/medium.JPG,,,,1.0,0.0,south cape bay,,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1782502_Fungi_Agaricomycetes.jpg
1160f673-eb12-4b46-9d7f-cd5ce5179f6e,Tue Jul 21 2015,2025-11-24 19:22:54 UTC,needs_id,http://www.inaturalist.org/observations/1788265,https://inaturalist-open-data.s3.amazonaws.com/photos/2165541/medium.JPG,,,,2.0,0.0,"Triunfo Creek Park, California",,Fungi,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/1788265_Fungi_Fungi.jpg
49b4b046-73a8-4e56-9815-db56cc202bfe,2015-07-31 7:50:20 PM ADT,2023-06-26 12:08:15 UTC,needs_id,http://inaturalist.ca/observations/1820893,https://static.inaturalist.org/photos/2208892/medium.jpg,,,,1.0,0.0,"Albert, CA-NB, CA",,Fungi Including Lichens,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1820893_Fungi_Agaricales.jpg
afb6c9aa-195e-4dfb-af8b-79e20a90b33b,Thu Oct 02 2014 16:10:38 GMT-0400 (EDT),2018-11-15 00:51:27 UTC,needs_id,http://www.inaturalist.org/observations/1836252,https://inaturalist-open-data.s3.amazonaws.com/photos/2230119/medium.jpg,,,,1.0,0.0,"Johns Island, Seabrook Island, SC, US",,Fungi Including Lichens,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1836252_Fungi_Agaricomycetes.jpg
48435caa-9a6a-48c4-b440-9e2331bffac0,2011-04-26 09:11:48,2023-11-18 23:26:00 UTC,needs_id,http://conabio.inaturalist.org/observations/1844020,https://static.inaturalist.org/photos/2240971/medium.JPG,,"Biodiversidad, Veracruz, Altas Montañas, Sierra de Zongolica",,3.0,0.0,"Puente Porras, Zongolica, Veracruz",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/1844020_Fungi_Polyporales.jpg
2215560d-5187-4eb6-83a3-30db5bd38058,2011-04-26 09:13:18,2024-11-28 15:27:30 UTC,needs_id,http://www.inaturalist.org/observations/1844065,https://static.inaturalist.org/photos/2241019/medium.JPG,,"Biodiversidad, Veracruz, Altas Montañas, Sierra de Zongolica",,5.0,0.0,"Puente Porras, Zongolica, Veracruz",,Xylariales,Xylariales,,Fungi,48805.0,Xylariales,inat_images/1844065_Fungi_Xylariales.jpg
006e724c-e824-45e5-a83d-e12729ad9a2b,2015-08-15 10:41:44 AM PDT,2025-07-25 05:23:10 UTC,needs_id,http://www.inaturalist.org/observations/1864763,https://static.inaturalist.org/photos/2269386/medium.jpg,,,,4.0,0.0,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",,Fungi including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/1864763_Fungi_Fungi.jpg
affb793e-7f43-41ba-a1f9-f328fb4f7b6d,2015-08-18 10:11:46,2025-11-19 16:13:51 UTC,needs_id,http://conabio.inaturalist.org/observations/1873071,https://inaturalist-open-data.s3.amazonaws.com/photos/2281122/medium.JPG,,,,4.0,0.0,"Mazatlán, MX-SI, MX",,Podoscypha petalodes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1873071_Fungi_Agaricomycetes.jpg
2f29cd27-a18f-4085-99ce-84909369b5db,2010-02-13,2025-10-22 03:31:21 UTC,needs_id,http://www.inaturalist.org/observations/1898441,https://inaturalist-open-data.s3.amazonaws.com/photos/2316238/medium.JPG,,,,3.0,1.0,Itremo,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/1898441_Fungi_Fungi.jpg
8d05bed0-31ca-4b40-a79b-dd9372bc2bf0,2015-05-30 14:22:16,2024-02-18 20:21:56 UTC,needs_id,http://www.inaturalist.org/observations/1921248,https://inaturalist-open-data.s3.amazonaws.com/photos/2348292/medium.JPG,,,,1.0,0.0,"East Baton Rouge, Louisiana, United States",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/1921248_Fungi_Agaricales.jpg
c4784e26-d536-4680-bfd3-9c9798b0df64,2015-08-27 12:08:22 PM CDT,2025-03-30 07:39:11 UTC,needs_id,http://www.inaturalist.org/observations/1922031,https://static.inaturalist.org/photos/2349413/medium.jpg,,,,1.0,0.0,"Centro, MX-TB, MX",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/1922031_Fungi_Fungi.jpg
d805cdb9-83aa-4fda-a55d-da894b806442,Tue Sep 08 2015 13:18:54 GMT-0700 (PDT),2026-01-30 19:38:35 UTC,needs_id,http://inaturalist.ca/observations/1931626,https://inaturalist-open-data.s3.amazonaws.com/photos/2363241/medium.jpg,,,,3.0,0.0,"Mount Douglas, Saanich, BC, CA",,"Shield Lichens, Sunburst Lichens, Rosette Lichens, and Allies",Lecanoromycetidae,"Shield Lichens, Sunburst Lichens, Rosette Lichens, and Allies",Fungi,952186.0,,inat_images/1931626_Fungi_Lecanoromycetidae.jpg
6f566068-b60d-451b-abf1-4544adec1f38,Tue Sep 08 2015 13:19:32 GMT-0700 (PDT),2021-04-07 11:28:24 UTC,needs_id,http://inaturalist.ca/observations/1931629,https://inaturalist-open-data.s3.amazonaws.com/photos/2363245/medium.jpg,,,,2.0,0.0,"Mount Douglas, Saanich, BC, CA",,Lecanoromycetidae,Lecanoromycetidae,"Shield Lichens, Sunburst Lichens, Rosette Lichens, and Allies",Fungi,952186.0,,inat_images/1931629_Fungi_Lecanoromycetidae.jpg
4532f9e3-f39c-40dd-91a0-dd9714834363,2015-06-27,2026-01-26 03:42:27 UTC,needs_id,http://www.inaturalist.org/observations/1999501,https://inaturalist-open-data.s3.amazonaws.com/photos/2432588/medium.jpg,,"Fungi, Guyana, Guiana shield, Iwokrama",I think It may be called a coral fungus?,4.0,0.0,"iwokrama, Guyana, SA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/1999501_Fungi_Agaricomycetes.jpg
b7d629aa-a6f5-4830-a83e-20934269e3bf,2009-10-24,2026-02-28 03:08:58 UTC,needs_id,http://www.inaturalist.org/observations/2104288,https://inaturalist-open-data.s3.amazonaws.com/photos/2520637/medium.JPG,,,,3.0,0.0,"Beavertail Point, Michigan",,Common Lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/2104288_Fungi_Lecanoromycetes.jpg
b7e01b1c-b41e-4246-9078-baeee5b191a8,Thu Oct 08 2015 17:21:00 GMT-0400 (EDT),2020-05-09 21:03:30 UTC,needs_id,http://www.inaturalist.org/observations/2106418,https://inaturalist-open-data.s3.amazonaws.com/photos/2522151/medium.jpg,,,,3.0,0.0,"44260, Mogadore, OH, US",,Boletales,Boletales,boletes and allies,Fungi,48427.0,Boletales,inat_images/2106418_Fungi_Boletales.jpg
e3b563a7-f25b-4e86-a1e2-c430ae904cf6,2009-11-13 13:00:17,2023-03-08 11:31:11 UTC,needs_id,http://www.inaturalist.org/observations/2138918,https://inaturalist-open-data.s3.amazonaws.com/photos/2533690/medium.JPG,,,From past files . ,3.0,0.0,"Mount Diablo State Park , CA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2138918_Fungi_Agaricomycetes.jpg
d2ffc9b7-0f95-4345-b99b-b115bd7fa1fa,Mon Oct 19 2015 10:10:58 GMT-0400 (EDT),2025-07-27 23:21:19 UTC,needs_id,http://www.inaturalist.org/observations/2219345,https://inaturalist-open-data.s3.amazonaws.com/photos/2547414/medium.jpg,,,,4.0,0.0,"3544–3598 Camp Christopher Ln, Seabrook Island, SC, US",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2219345_Fungi_Agaricomycetes.jpg
edf18048-39ff-4ada-8bb1-662a3fa838f0,2015-10-18,2023-07-08 11:51:47 UTC,needs_id,http://www.inaturalist.org/observations/2257519,https://inaturalist-open-data.s3.amazonaws.com/photos/2552634/medium.JPG,,,"
Found growing on a possibly diseased plum tree.",3.0,0.0,"Los Gatos Creek Trail, San Jose, CA",,Shelf Fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/2257519_Fungi_Polyporales.jpg
70caa424-32fa-4c03-8e8f-a45bb6a583de,2015-09-26 16:12:48,2023-02-26 03:58:25 UTC,needs_id,http://www.inaturalist.org/observations/2305740,https://static.inaturalist.org/photos/2562130/medium.jpg,,,,1.0,0.0,"Ventura, California, United States",,Higher Ascomycetes,Pezizomycotina,Sac Fungi and Lichens,Fungi,372740.0,,inat_images/2305740_Fungi_Pezizomycotina.jpg
c6c6b0da-ab39-4029-80dd-8c296606116d,2015-10-22,2024-09-24 03:34:03 UTC,needs_id,http://www.inaturalist.org/observations/2305782,https://inaturalist-open-data.s3.amazonaws.com/photos/2562184/medium.jpg,,mushroom,"These Philiota mutabilis were growing on a mossy log in a shady area beside a small lake. The largest was a bit over 1"" across. They provided the dark chocolate spore print in the second photo.",3.0,0.0,"Port Townsend, WA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2305782_Fungi_Agaricomycetes.jpg
9a28d029-6a99-429b-8c5b-369a3894aedd,2015-10-21,2025-06-17 10:27:01 UTC,needs_id,http://www.inaturalist.org/observations/2310676,https://inaturalist-open-data.s3.amazonaws.com/photos/2569190/medium.jpg,,,,3.0,0.0,"Split Rock Trail, Pittsford,VT",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/2310676_Fungi_Agaricales.jpg
1047f257-785e-41d7-8191-4068c25ee6e3,Mon Oct 26 2015 08:06:07 GMT-0500 (CDT),2023-02-22 06:19:23 UTC,needs_id,http://www.inaturalist.org/observations/2312685,https://inaturalist-open-data.s3.amazonaws.com/photos/2573519/medium.jpg,,,,1.0,0.0,"Nueces County, US-TX, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/2312685_Fungi_Agaricales.jpg
f0a03497-4c5f-47d8-bcda-7758a4241692,Sat Oct 24 2015 12:26:27 GMT-0600 (MDT),2025-10-15 00:55:49 UTC,needs_id,http://www.inaturalist.org/observations/2319989,https://static.inaturalist.org/photos/2580683/medium.jpg,,,,3.0,0.0,"64835–64889 US Highway 285, Pine, CO, US",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/2319989_Fungi_Polyporales.jpg
bca9aa67-da2e-4cf3-929a-57993c3b077d,Thu Nov 05 2015 16:39:14 GMT-0500 (EST),2023-02-23 13:10:48 UTC,needs_id,http://www.inaturalist.org/observations/2352859,https://inaturalist-open-data.s3.amazonaws.com/photos/2615202/medium.jpg,,,,1.0,0.0,"2526–2598 Lansinger Rd, Mogadore, OH, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2352859_Fungi_Agaricomycetes.jpg
c0a609b7-6479-42d8-95df-cf2d0e9a400f,Sun Nov 08 2015 16:15:43 GMT-0800 (PST),2023-02-23 10:11:28 UTC,needs_id,http://www.inaturalist.org/observations/2363578,https://inaturalist-open-data.s3.amazonaws.com/photos/2629951/medium.jpg,,,Fungus on a Western Sycamore along the trail at Rancho Penasquitos.,1.0,0.0,"11570–11598 Alkaid Dr, San Diego, CA, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2363578_Fungi_Agaricomycetes.jpg
a2411906-9b98-4866-b7f3-50c3eea4cf63,2015-10-28,2018-04-04 09:49:26 UTC,needs_id,http://conabio.inaturalist.org/observations/2364345,https://inaturalist-open-data.s3.amazonaws.com/photos/2631030/medium.JPG,,,,1.0,0.0,ANP “Cerro de la Galaxia”,,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/2364345_Fungi_Polyporales.jpg
822aaa0b-e3f9-452b-8aa8-baa5db40db2c,2015-11-10 16:45:00,2020-10-19 01:23:16 UTC,needs_id,http://www.inaturalist.org/observations/2374648,https://static.inaturalist.org/photos/2644914/medium.jpg,,,"Small fruitbody, fruiting from conifer wood, hymenophore pored / dentate, pileal surface hirsute. ",1.0,0.0,"Copper Creek, Humboldt County, CA",,Shelf Fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/2374648_Fungi_Polyporales.jpg
256fc9a5-86cb-4afa-88ff-9cb1de17ee97,2014-09-08,2018-05-10 03:08:09 UTC,needs_id,http://conabio.inaturalist.org/observations/2378521,https://static.inaturalist.org/photos/2649932/medium.jpg,,,,1.0,0.0,México,,gilled mushrooms,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/2378521_Fungi_Agaricales.jpg
16113423-fcd3-4cf8-8129-940979b2ce6a,Fri Nov 13 2015 07:11:09 GMT-0600 (CST),2025-10-20 22:23:38 UTC,needs_id,http://www.inaturalist.org/observations/2383614,https://static.inaturalist.org/photos/2656977/medium.jpg,,,,3.0,0.0,"Bagaces, Bagaces, Guanacaste, CR",,Leucoagaricus,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/2383614_Fungi_Agaricales.jpg
a9f62ac9-9f5d-4e35-91fd-ee143915036e,2015-09-18,2018-04-04 09:42:58 UTC,needs_id,http://conabio.inaturalist.org/observations/2401101,https://inaturalist-open-data.s3.amazonaws.com/photos/2677245/medium.jpg,,,,1.0,0.0,"Yajalón, Chiapas",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/2401101_Fungi_Polyporales.jpg
ec1f6548-f97e-4ce0-8a64-dbdd72c3783c,Thu Nov 05 2015 16:52:18 GMT-0500 (EST),2023-02-23 09:45:08 UTC,needs_id,http://www.inaturalist.org/observations/2410217,https://static.inaturalist.org/photos/2690295/medium.jpg,,,,1.0,0.0,"1601–1667 Gold Star Dr, Raleigh, NC, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2410217_Fungi_Agaricomycetes.jpg
9aae6895-3166-4473-99b5-1793ec57b0d4,2015-09-27,2023-09-14 23:03:40 UTC,needs_id,http://conabio.inaturalist.org/observations/2411048,https://inaturalist-open-data.s3.amazonaws.com/photos/2691464/medium.JPG,,,Un hongo en el piso color beige con café claro  ,3.0,0.0,parque natura xalapa ver ,,"Setas, bejines y parientes",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2411048_Fungi_Agaricomycetes.jpg
a2ed1f0b-24f6-4def-939a-171f6a09763f,Thu Nov 05 2015 16:55:01 GMT-0500 (EST),2024-01-24 23:29:18 UTC,needs_id,http://www.inaturalist.org/observations/2413194,https://inaturalist-open-data.s3.amazonaws.com/photos/2694419/medium.jpg,,,,1.0,0.0,"1413 Pineview Dr, Garner, NC, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/2413194_Fungi_Agaricales.jpg
87b9e944-02f8-4650-aac3-42d85063eb5e,2015-11-23,2025-07-07 21:31:15 UTC,needs_id,http://www.inaturalist.org/observations/2417295,https://inaturalist-open-data.s3.amazonaws.com/photos/2696112/medium.jpg,,2015-11-23 Gazos Pigeon Pt 2,Under conifer log.,3.0,1.0,Gazos Creek Road,,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/2417295_Fungi_Agaricomycetes.jpg
c299d7ad-de85-4cfe-a3cd-3d468307931f,2015-11-25 9:29:31 AM EST,2026-03-20 22:31:59 UTC,needs_id,http://www.inaturalist.org/observations/2431247,https://inaturalist-open-data.s3.amazonaws.com/photos/2708469/medium.jpg,,,,4.0,0.0,"Middlesex County, US-NJ, US",,Fungi including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/2431247_Fungi_Fungi.jpg
